32658	1000	4.74086e-05
1141821	6000	11.4182
1143692	11000	11.4369
1144608	16000	11.4461
1146275	21000	11.4627
1146214	26000	11.4621
1146801	31000	11.468
1148948	36000	11.4895
1148151	41000	11.4815
1147059	46000	11.4706
1148340	51000	11.4834
1149108	56000	11.4911
1148267	61000	11.4827
1148970	66000	11.4897
1148733	71000	11.4873
1148764	76000	11.4876
1149886	81000	11.4989
1149465	86000	11.4947
1148882	91000	11.4888
1149698	96000	11.497
1149044	101000	11.4904
1149496	106000	11.495
1149918	111000	11.4992
1150491	116000	11.5049
1150028	121000	11.5003
1151948	126000	11.5195
1150712	131000	11.5071
1151124	136000	11.5112
1150928	141000	11.5093
1151015	146000	11.5101
1151274	151000	11.5127
1150172	156000	11.5017
1151845	161000	11.5184
1150240	166000	11.5024
1151035	171000	11.5104
1152281	176000	11.5228
1151345	181000	11.5135
1151507	186000	11.5151
1150770	191000	11.5077
1150520	196000	11.5052
1149716	201000	11.4972
1151640	206000	11.5164
1151969	211000	11.5197
1152789	216000	11.5279
1151359	221000	11.5136
1151502	226000	11.515
1152120	231000	11.5212
1152523	236000	11.5252
1151761	241000	11.5176
1150778	246000	11.5078
1152217	251000	11.5222
1150170	256000	11.5017
1152787	261000	11.5279
1151731	266000	11.5173
1153100	271000	11.531
1151261	276000	11.5126
1153479	281000	11.5348
1151472	286000	11.5147
1150135	291000	11.5014
1151271	296000	11.5127
1151534	301000	11.5153
1152988	306000	11.5299
1150971	311000	11.5097
1154304	316000	11.543
1151185	321000	11.5119
1151352	326000	11.5135
1152318	331000	11.5232
1150907	336000	11.5091
1152542	341000	11.5254
1153165	346000	11.5317
1151792	351000	11.5179
1152518	356000	11.5252
1153586	361000	11.5359
1152900	366000	11.529
1153252	371000	11.5325
1155247	376000	11.5525
1154349	381000	11.5435
1153836	386000	11.5384
1153430	391000	11.5343
1153320	396000	11.5332
1151555	401000	11.5155
1154125	406000	11.5412
1154534	411000	11.5453
1153301	416000	11.533
1151893	421000	11.5189
1152039	426000	11.5204
1151954	431000	11.5195
1152625	436000	11.5262
1154463	441000	11.5446
1153603	446000	11.536
1152037	451000	11.5204
1153786	456000	11.5379
1153186	461000	11.5319
1152909	466000	11.5291
1154255	471000	11.5426
1151268	476000	11.5127
1153665	481000	11.5366
1152369	486000	11.5237
1153448	491000	11.5345
1153629	496000	11.5363
1154437	501000	11.5444
1153376	506000	11.5338
1152850	511000	11.5285
1155375	516000	11.5538
1153788	521000	11.5379
1154083	526000	11.5408
1153035	531000	11.5304
1154664	536000	11.5466
1153566	541000	11.5357
1153493	546000	11.5349
1153213	551000	11.5321
1154534	556000	11.5453
1151902	561000	11.519
1153581	566000	11.5358
1153956	571000	11.5396
1155879	576000	11.5588
1155363	581000	11.5536
1154956	586000	11.5496
1154376	591000	11.5438
1154987	596000	11.5499
1152972	601000	11.5297
1154763	606000	11.5476
1153611	611000	11.5361
1153925	616000	11.5392
1154605	621000	11.546
1153299	626000	11.533
1154170	631000	11.5417
1153830	636000	11.5383
1154853	641000	11.5485
1154668	646000	11.5467
1153660	651000	11.5366
1154101	656000	11.541
1152432	661000	11.5243
1154268	666000	11.5427
1155114	671000	11.5511
1154794	676000	11.5479
1154663	681000	11.5466
1158171	686000	11.5817
1154378	691000	11.5438
1154227	696000	11.5423
1159489	701000	11.5949
1155284	706000	11.5528
1154142	711000	11.5414
1153940	716000	11.5394
1155027	721000	11.5503
1155460	726000	11.5546
1154480	731000	11.5448
1154309	736000	11.5431
1154461	741000	11.5446
1154285	746000	11.5428
1154044	751000	11.5404
1153482	756000	11.5348
1155387	761000	11.5539
1154950	766000	11.5495
1155812	771000	11.5581
1153264	776000	11.5326
1155964	781000	11.5596
1156146	786000	11.5615
1155800	791000	11.558
1153357	796000	11.5336
1155661	801000	11.5566
1154468	806000	11.5447
1155322	811000	11.5532
1153163	816000	11.5316
1153610	821000	11.5361
1154220	826000	11.5422
1155842	831000	11.5584
1154568	836000	11.5457
1155248	841000	11.5525
1155292	846000	11.5529
1154872	851000	11.5487
1154718	856000	11.5472
1153985	861000	11.5398
1153578	866000	11.5358
1154779	871000	11.5478
1155557	876000	11.5556
1153609	881000	11.5361
1154405	886000	11.5441
1155075	891000	11.5508
1153202	896000	11.532
1156395	901000	11.564
1155558	906000	11.5556
1153905	911000	11.539
1155681	916000	11.5568
1156647	921000	11.5665
1155444	926000	11.5544
1154700	931000	11.547
1156306	936000	11.5631
1154292	941000	11.5429
1154375	946000	11.5437
1156027	951000	11.5603
1156043	956000	11.5604
1154654	961000	11.5465
1154291	966000	11.5429
1155377	971000	11.5538
1154637	976000	11.5464
1156489	981000	11.5649
1158384	986000	11.5838
1156785	991000	11.5678
1154627	996000	11.5463
