4096	4032	256
4900	4830	307
5625	5550	352
6561	6480	410
7744	7656	484
9025	8930	564
10404	10302	651
12100	11990	757
14161	14042	885
16384	16256	1024
19321	19182	1208
22500	22350	1407
26244	26082	1641
30625	30450	1914
35721	35532	2233
41616	41412	2601
48400	48180	3025
56644	56406	3541
65536	65280	4096
76729	76452	4888
89401	89102	5729
104329	104006	6703
121801	121452	7834
142129	141752	9140
165649	165242	10648
192721	192282	12377
225625	225150	14478
262144	261632	16384
305809	305256	19572
357604	357006	22825
417316	416670	26602
485809	485112	30970
567009	566256	36101
660969	660156	42035
770884	770006	48916
900601	899652	57144
1048576	1047552	65536
1223236	1222130	77394
1428025	1426830	90348
1666681	1665390	105354
1943236	1941842	122652
2268036	2266530	143052
2643876	2642250	166648
3083536	3081780	194026
3598609	3596712	226675
4194304	4192256	262144
4892944	4890732	307459
5712100	5709710	359087
6661561	6658980	418755
7767369	7764582	488064
9066121	9063110	569446
10569001	10565750	663601
12334144	12330632	772636
14386849	14383056	902725
16777216	16773120	1943161
19571776	19567352	3431503
22838841	22834062	5169539
26635921	26630760	7188163
31069476	31063902	9541156
36252441	36246420	12295629
42276004	42269502	15494972
49322529	49315506	19236487
57532225	57524640	23603126
67108864	67100672	28681593
78287104	78278256	34619992
91336249	91326692	41560449
106543684	106533362	49641500
124277904	124266756	59060731
144985681	144973640	70064483
169104016	169091012	82875183
197290116	197276070	97850976
230128900	230113730	115297964
268435456	268419072	135635833
313148416	313130720	159389511
365306769	365287656	187113155
426133449	426112806	219423820
497111616	497089320	257127894
