1213.67	100000
1233.35	200000
1412.14	300000
1465.83	400000
1482.86	500000
1306.51	600000
1389.28	700000
1486.66	800000
1446.13	900000
1517.23	1000000
1368.05	1100000
1402.76	1200000
1366.62	1300000
1414.84	1400000
1427.57	1500000
1436.93	1600000
1373.53	1700000
1406.21	1800000
1397.41	1900000
1411.96	2000000
