32533	1000	1.59821e-05
1099352	6000	10.9935
8739229	11000	14.5654
17350955	16000	15.7736
26433962	21000	16.5212
35852023	26000	17.0724
45489123	31000	17.4958
55324312	36000	17.8466
65323937	41000	18.1455
75465572	46000	18.4062
85719348	51000	18.6346
96102874	56000	18.8437
106568454	61000	19.0301
117110926	66000	19.1985
127783026	71000	19.3611
138489843	76000	19.5056
149260867	81000	19.6396
160127355	86000	19.7688
171047209	91000	19.8892
182016322	96000	20.0018
193053642	101000	20.1098
20505294	106000	20.3023
21625255	111000	20.4012
22740958	116000	20.4873
23867703	121000	20.5756
25006664	126000	20.6667
26141325	131000	20.7471
27271244	136000	20.8177
28430571	141000	20.9048
29572755	146000	20.9736
30711533	151000	21.0353
31887886	156000	21.1178
33042426	161000	21.181
34215940	166000	21.2521
35378642	171000	21.3124
36531423	176000	21.3634
37712354	181000	21.4275
38874546	186000	21.4776
40059663	191000	21.5375
41217463	196000	21.5798
42404273	201000	21.6348
13234328	206000	21.9475
13604673	211000	22.014
13962852	216000	22.0582
14322287	221000	22.1023
14688276	226000	22.1543
15057183	231000	22.2082
15412918	236000	22.2409
15781357	241000	22.2901
16141643	246000	22.3259
16500513	251000	22.3584
16865707	256000	22.398
17227970	261000	22.4323
17606433	266000	22.4859
17968811	271000	22.5173
18353006	276000	22.5744
18727089	281000	22.6173
19094153	286000	22.6502
19470355	291000	22.6927
19834296	296000	22.7197
20206167	301000	22.7547
20581240	306000	22.7921
20951935	311000	22.8235
21309278	316000	22.8395
21696036	321000	22.8861
22064030	326000	22.9118
22466582	331000	22.972
22787729	336000	22.9484
23193639	341000	23.0096
23567958	346000	23.0381
23943042	351000	23.0665
24363225	356000	23.137
24741648	361000	23.1663
25104117	366000	23.1802
25477716	371000	23.2037
25846869	376000	23.2227
26207329	381000	23.2334
26601790	386000	23.2737
26960304	391000	23.2818
27377966	396000	23.3401
27755383	401000	23.3631
28093369	406000	23.3528
28486179	411000	23.3877
28915245	416000	23.4511
29253224	421000	23.4401
29621568	426000	23.4533
30050065	431000	23.5134
30462358	436000	23.5594
30853621	441000	23.5884
31182009	446000	23.5692
31632741	451000	23.6418
31941524	456000	23.6079
32375486	461000	23.6663
32685843	466000	23.634
33161107	471000	23.7204
33482728	476000	23.6962
33933167	481000	23.7627
34215267	486000	23.7112
34628337	491000	23.7506
35037670	496000	23.7866
35464241	501000	23.8335
12391449	506000	24.7334
12491341	511000	24.6864
12690086	516000	24.8338
12805706	521000	24.8173
12899803	526000	24.7597
13019211	531000	24.7514
13178013	536000	24.8174
13325212	541000	24.8605
13471854	546000	24.9018
13586734	551000	24.8841
13685002	556000	24.8367
13806229	561000	24.8313
14093942	566000	25.1229
14093273	571000	24.8998
14267920	576000	24.9876
14424230	581000	25.0421
14553487	586000	25.049
14652500	591000	25.0043
14794772	596000	25.0335
14938288	601000	25.0642
15049264	606000	25.0404
15254623	611000	25.1726
15367463	616000	25.1513
15470832	621000	25.115
15673841	626000	25.2397
15757041	631000	25.171
15863554	636000	25.1403
16040904	641000	25.2215
16202228	646000	25.2765
16296140	651000	25.2262
16424704	656000	25.23
16617036	661000	25.3308
16696948	666000	25.2601
16872170	671000	25.3336
17004492	676000	25.342
17131329	681000	25.3422
17222121	686000	25.2895
17428912	691000	25.4066
17642167	696000	25.5314
17708774	701000	25.4436
17850336	706000	25.4641
17942222	711000	25.4139
18153000	716000	25.5316
18218534	721000	25.4449
18402171	726000	25.5231
18581911	731000	25.5949
18615582	736000	25.4659
18738752	741000	25.4603
18913866	746000	25.5248
19093774	751000	25.5949
19183519	756000	25.544
19355793	761000	25.6029
19486465	766000	25.6064
19556241	771000	25.5303
19762519	776000	25.6323
19911237	781000	25.6588
20027693	786000	25.6437
20155649	791000	25.6433
20222403	796000	25.5656
20535416	801000	25.7983
20578114	806000	25.6905
20774023	811000	25.7742
20918201	816000	25.7931
21057262	821000	25.8055
21167992	826000	25.7832
21290170	831000	25.775
21517395	836000	25.8934
21549222	841000	25.7766
21729456	846000	25.8376
21879737	851000	25.8626
22145238	856000	26.0226
22120258	861000	25.8414
22204432	866000	25.7891
22399460	871000	25.8654
22479149	876000	25.8084
22595225	881000	25.7936
22838927	886000	25.9239
23001840	891000	25.9614
23176050	896000	26.0113
23286708	901000	25.9896
23397403	906000	25.9683
23506327	911000	25.9452
23692188	916000	26.0068
23831188	921000	26.0166
23929077	926000	25.9816
24132076	931000	26.0606
24219658	936000	26.0147
24318536	941000	25.9813
24499819	946000	26.0359
24609089	951000	26.0138
24786493	956000	26.0636
24961409	961000	26.1103
25092045	966000	26.1103
25326677	971000	26.2181
25370639	976000	26.1284
25461719	981000	26.0878
25666988	986000	26.1641
25734201	991000	26.0996
25991696	996000	26.2277
